calcSP	promoter_id	startSite	promoter_strand	bgBrickID	bgBrickType	brickType	brickSP	brickEP	Strand	
2174434	ECK120034262	2174454	reverse	4304	CR	CDS	2174372	2175226	-	
2176743	ECK120034263	2176803	forward	4307	ICR	PP	2176587	2176842	+	
2183453	ECK120034264	2183473	reverse	4321	ICR	PT	2183324	2183545	-	
2192231	ECK120034265	2192291	forward	4339	ICR	PP	2192191	2192321	+	
2231951	ECK120034266	2232011	forward	4403	ICR	TP	2231862	2232054	+	
2267882	ECK120034267	2267942	forward	4463	ICR	TP	2267590	2268000	+	
2361657	ECK120034269	2361677	reverse	4615	ICR	PT	2361656	2361754	-	
2458981	ECK120034270	2459001	reverse	4803	ICR	PP	2458957	2459327	+	
2463137	ECK120034271	2463157	reverse	4809	ICR	PP	2463030	2463322	+	
2507449	ECK120034272	2507469	reverse	4901	ICR	PP	2507449	2507651	+	
2507464	ECK120034273	2507484	reverse	4901	ICR	PP	2507449	2507651	+	
2528203	ECK120034274	2528223	reverse	4947	ICR	RBS	2528199	2528268	-	
2530306	ECK120034275	2530366	forward	4951	ICR	TP	2530247	2530430	+	
2535321	ECK120034276	2535341	reverse	4961	ICR	PP	2535260	2535363	+	
2542666	ECK120034277	2542686	reverse	4977	ICR	PT	2542646	2542773	-	
2542673	ECK120034278	2542693	reverse	4977	ICR	PT	2542646	2542773	-	
2576570	ECK120034279	2576630	forward	5051	ICR	PP	2576400	2576687	+	
2613988	ECK120034280	2614048	forward	5115	ICR	PP	2613904	2614115	+	
2637435	ECK120034281	2637455	reverse	5156	CR	CDS	2637323	2638597	-	
2637404	ECK120034282	2637424	reverse	5156	CR	CDS	2637323	2638597	-	
2637372	ECK120034283	2637392	reverse	5156	CR	CDS	2637323	2638597	-	
2650326	ECK120034284	2650346	reverse	5169	ICR	PP	2650310	2650515	+	
2650353	ECK120034285	2650413	forward	5169	ICR	PP	2650310	2650515	+	
2745855	ECK120034287	2745875	reverse	5357	ICR	PP	2745818	2745983	+	
2798083	ECK120034288	2798143	forward	5465	ICR	PP	2798017	2798155	+	
2817275	ECK120034290	2817295	reverse	5515	ICR	PT	2817169	2817402	-	
2865569	ECK120034292	2865589	reverse	5604	CR	CDS	2864581	2865573	-	
2865609	ECK120034293	2865629	reverse	5605	ICR	RBS	2865574	2865635	-	
2865656	ECK120034294	2865676	reverse	5606	CR	CDS	2865636	2866775	-	
2865726	ECK120034295	2865746	reverse	5606	CR	CDS	2865636	2866775	-	
2906019	ECK120034296	2906039	reverse	5683	ICR	RBS	2905964	2906050	-	
2907715	ECK120034297	2907735	reverse	5685	ICR	PT	2907689	2907915	-	
2913045	ECK120034298	2913065	reverse	5695	ICR	PP	2913023	2913078	+	
2923283	ECK120034299	2923343	forward	5712	CR	CDS	2922757	2923302	-	
3003849	ECK120034300	3003869	reverse	5867	ICR	PP	3003809	3004283	+	
3039101	ECK120034301	3039121	reverse	5923	ICR	PP	3039093	3039334	+	
3039244	ECK120034302	3039304	forward	5923	ICR	PP	3039093	3039334	+	
3067873	ECK120034303	3067893	reverse	5981	ICR	PT	3067830	3068186	-	
3079709	ECK120034304	3079729	reverse	6001	ICR	PP	3079658	3079934	+	
3136612	ECK120034306	3136632	reverse	6105	ICR	PP	3136545	3136748	+	
3136662	ECK120034307	3136722	forward	6105	ICR	PP	3136545	3136748	+	
3151491	ECK120034308	3151551	forward	6139	ICR	TP	3151446	3151584	+	
3154533	ECK120034309	3154593	forward	6144	CR	CDS	3153377	3154540	+	
3182720	ECK120034310	3182740	reverse	6201	ICR	PP	3182489	3182861	+	
3219399	ECK120034311	3219459	forward	6275	ICR	PP	3219270	3219487	+	
3235244	ECK120034312	3235304	forward	6298	CR	CDS	3234562	3235254	+	
3237825	ECK120034313	3237885	forward	6303	ICR	TP	3237568	3237965	+	
3299370	ECK120034314	3299390	reverse	6435	ICR	PP	3299299	3299506	+	
3299303	ECK120034315	3299323	reverse	6435	ICR	PP	3299299	3299506	+	
3325721	ECK120034316	3325781	forward	6483	ICR	PP	3325687	3325811	+	
3351051	ECK120034317	3351071	reverse	6547	ICR	RBS	3351048	3351142	-	
3378144	ECK120034318	3378204	forward	6591	ICR	PP	3378020	3378212	+	
3378616	ECK120034319	3378676	forward	6593	ICR	TP	3378612	3378764	+	
3435963	ECK120034321	3436023	forward	6705	ICR	TP	3435917	3436045	+	
3440497	ECK120034322	3440517	reverse	6723	ICR	PT	3440494	3440639	-	
3474508	ECK120034325	3474528	reverse	6819	ICR	PT	3474463	3474628	-	
3474543	ECK120034326	3474563	reverse	6819	ICR	PT	3474463	3474628	-	
3482273	ECK120034327	3482333	forward	6836	CR	CDS	3482240	3482458	+	
3490481	ECK120034328	3490541	forward	6855	ICR	PP	3490320	3490589	+	
3520788	ECK120034329	3520848	forward	6917	ICR	PP	3520774	3520892	+	
3643313	ECK120034330	3643373	forward	7123	ICR	PP	3643206	3643407	+	
3717100	ECK120034332	3717120	reverse	7243	ICR	PP	3717068	3717500	+	
3737637	ECK120034333	3737697	forward	7285	ICR	TP	3737551	3737727	+	
3759978	ECK120034334	3759998	reverse	7330	CR	CDS	3759370	3759978	-	
3783198	ECK120034335	3783258	forward	7379	ICR	PP	3783039	3783282	+	
3810666	ECK120034336	3810726	forward	7433	ICR	PP	3810583	3810753	+	
3828394	ECK120034337	3828454	forward	7465	ICR	TP	3828360	3828479	+	
3924478	ECK120034339	3924498	reverse	7648	CR	CDS	3924035	3924478	-	
3929131	ECK120034340	3929151	reverse	7657	ICR	PP	3929117	3929338	+	
3929066	ECK120034341	3929126	forward	7656	CR	CDS	3927620	3929116	-	
3929144	ECK120034342	3929204	forward	7657	ICR	PP	3929117	3929338	+	
3929228	ECK120034343	3929288	forward	7657	ICR	PP	3929117	3929338	+	
3957844	ECK120034344	3957864	reverse	7713	ICR	PT	3957837	3958034	-	
4002727	ECK120034346	4002747	reverse	7801	ICR	PP	4002721	4002884	+	
4024406	ECK120034347	4024466	forward	7842	CR	CDS	4023011	4024504	+	
4024448	ECK120034348	4024508	forward	7842	CR	CDS	4023011	4024504	+	
4029110	ECK120034350	4029170	forward	7849	ICR	PP	4028995	4029183	+	
4040012	ECK120034352	4040072	forward	7870	CR	CDS	4039438	4040022	-	
4073511	ECK120034353	4073571	forward	7929	ICR	TP	4073478	4073575	+	
4109572	ECK120034354	4109592	reverse	7997	ICR	PT	4109531	4109637	-	
4118401	ECK120034356	4118421	reverse	8019	ICR	RBS	4118373	4118438	-	
4225565	ECK120034358	4225625	forward	8199	ICR	TP	4225535	4225753	+	
4254571	ECK120034359	4254631	forward	8245	ICR	PP	4254490	4254659	+	
4262307	ECK120034360	4262327	reverse	8265	ICR	PP	4262255	4262336	+	
4262246	ECK120034361	4262306	forward	8264	CR	CDS	4261271	4262254	-	
4263552	ECK120034362	4263612	forward	8266	CR	CDS	4262337	4263752	+	
4263615	ECK120034363	4263675	forward	8266	CR	CDS	4262337	4263752	+	
4268177	ECK120034364	4268237	forward	8275	ICR	TP	4268151	4268260	+	
4361333	ECK120034365	4361353	reverse	8441	ICR	RBS	4361332	4361367	-	
4368746	ECK120034366	4368806	forward	8454	CR	CDS	4368711	4369004	+	
4368836	ECK120034367	4368896	forward	8454	CR	CDS	4368711	4369004	+	
4368939	ECK120034368	4368999	forward	8454	CR	CDS	4368711	4369004	+	
4370724	ECK120034369	4370784	forward	8457	ICR	TP	4370695	4370831	+	
4380581	ECK120034370	4380641	forward	8483	ICR	PP	4380342	4380665	+	
4422988	ECK120034372	4423048	forward	8575	ICR	PP	4422815	4423140	+	
4426822	ECK120034373	4426842	reverse	8589	ICR	PP	4426741	4426957	+	
4427743	ECK120034374	4427803	forward	8591	ICR	TP	4427579	4427886	+	
4447689	ECK120034375	4447709	reverse	8627	ICR	PP	4447676	4447984	+	
4455908	ECK120034376	4455968	forward	8641	ICR	PP	4455889	4455981	+	
4468949	ECK120034377	4468969	reverse	8661	ICR	PT	4468937	4469008	-	
4476408	ECK120034378	4476468	forward	8679	ICR	PP	4476335	4476495	+	
4605744	ECK120034379	4605804	forward	8923	ICR	PP	4605724	4605825	+	
4601282	ECK120034380	4601342	forward	8907	ICR	PP	4600882	4601499	+	
4601037	ECK120034381	4601057	reverse	8907	ICR	PP	4600882	4601499	+	
3320589	ECK120034382	3320609	reverse	6475	ICR	PT	3320528	3320754	-	
3320592	ECK120034383	3320612	reverse	6475	ICR	PT	3320528	3320754	-	
84128	ECK120034384	84188	forward	153	ICR	PP	83709	84367	+	
656413	ECK120034385	656473	forward	1275	ICR	TP	656341	656514	+	
656310	ECK120034386	656370	forward	1274	CR	CDS	655780	656340	+	
3066838	ECK120034387	3066858	reverse	5979	ICR	PT	3066831	3066968	-	
312009	ECK120034388	312029	reverse	613	ICR	PT	312002	312364	-	
1899776	ECK120034389	1899796	reverse	3725	ICR	PP	1899610	1900071	+	
8131	ECK120034390	8191	forward	15	ICR	PP	7960	8237	+	
71211	ECK120034391	71271	forward	126	CR	CDS	70387	71265	+	
106470	ECK120034392	106530	forward	191	ICR	TP	106457	106556	+	
131504	ECK120034394	131564	forward	231	ICR	PP	131261	131614	+	
134279	ECK120034395	134339	forward	233	ICR	TP	134213	134387	+	
164661	ECK120034396	164721	forward	293	ICR	TP	164535	164729	+	
189652	ECK120034397	189712	forward	331	ICR	PP	189507	189711	+	
194724	ECK120034398	194784	forward	343	ICR	TP	194718	194902	+	
194841	ECK120034399	194901	forward	343	ICR	TP	194718	194902	+	
222746	ECK120034400	222806	forward	397	ICR	PP	222646	222832	+	
240196	ECK120034401	240216	reverse	441	ICR	PP	240190	240342	+	
267230	ECK120034402	267250	reverse	515	ICR	PT	267230	267320	-	
309323	ECK120034403	309343	reverse	604	CR	CDS	309308	309895	-	
309280	ECK120034404	309300	reverse	603	ICR	RBS	309251	309307	-	
345596	ECK120034405	345656	forward	677	ICR	PP	345562	345707	+	
395567	ECK120034406	395587	reverse	765	ICR	PP	395512	395862	+	
395523	ECK120034407	395543	reverse	765	ICR	PP	395512	395862	+	
400527	ECK120034408	400587	forward	775	ICR	PP	400148	400609	+	
404890	ECK120034409	404910	reverse	785	ICR	PP	404869	404987	+	
407312	ECK120034410	407372	forward	792	CR	CDS	406652	407329	+	
418652	ECK120034411	418712	forward	811	ICR	TP	418409	418814	+	
443822	ECK120034412	443882	forward	861	ICR	PP	443740	443906	+	
445891	ECK120034413	445911	reverse	865	ICR	PT	445891	446038	-	
454157	ECK120034414	454217	forward	881	ICR	TP	454014	454356	+	
454286	ECK120034415	454346	forward	881	ICR	TP	454014	454356	+	
474405	ECK120034416	474425	reverse	915	ICR	PP	474386	474602	+	
478492	ECK120034417	478512	reverse	927	ICR	PT	478476	478590	-	
483889	ECK120034418	483909	reverse	936	CR	CDS	483650	484843	-	
485656	ECK120034419	485716	forward	939	ICR	TP	485633	485759	+	
502499	ECK120034420	502519	reverse	967	ICR	PT	502463	502699	-	
539523	ECK120034421	539583	forward	1034	CR	CDS	538371	539732	+	
556984	ECK120034422	557004	reverse	1069	ICR	PP	556965	557434	+	
628455	ECK120034423	628515	forward	1222	CR	CDS	627774	628520	+	
641106	ECK120034424	641126	reverse	1247	ICR	PP	641091	641310	+	
644237	ECK120034425	644257	reverse	1253	ICR	PT	644227	644339	-	
659504	ECK120034426	659524	reverse	1285	ICR	PT	659440	659647	-	
668275	ECK120034427	668295	reverse	1303	ICR	PT	668260	668518	-	
674156	ECK120034428	674216	forward	1313	ICR	PP	674007	674240	+	
781224	ECK120034429	781284	forward	1525	ICR	TP	780876	781307	+	
823764	ECK120034430	823824	forward	1607	ICR	PP	823721	823852	+	
865700	ECK120034431	865760	forward	1683	ICR	PP	865588	865790	+	
877273	ECK120034432	877293	reverse	1699	ICR	PP	877259	877470	+	
879722	ECK120034433	879742	reverse	1705	ICR	PP	879704	879949	+	
651155	ECK120034438	651175	reverse	1267	ICR	PP	651080	651457	+	
1616945	ECK120034440	1616965	reverse	3129	ICR	PP	1616933	1617143	+	
1752646	ECK120034542	1752666	reverse	3433	ICR	PT	1752502	1752955	-	
903018	ECK120034543	903038	reverse	1759	ICR	PT	902958	903174	-	
903039	ECK120034544	903059	reverse	1759	ICR	PT	902958	903174	-	
903046	ECK120034545	903066	reverse	1759	ICR	PT	902958	903174	-	
738083	ECK120034546	738143	forward	1439	ICR	TP	738077	738223	+	
255854	ECK120034547	255914	forward	477	ICR	PP	255717	255976	+	
256442	ECK120034548	256502	forward	479	ICR	TP	256436	256526	+	
160638	ECK120034549	160658	reverse	287	ICR	PT	160605	160781	-	
149610	ECK120034550	149630	reverse	265	ICR	PT	149602	149714	-	
4374472	ECK120034936	4374532	forward	8467	ICR	TP	4374466	4374575	+	
4636123	ECK120034937	4636183	forward	8980	CR	CDS	4634719	4636143	+	
3176036	ECK120034938	3176096	forward	6189	ICR	PP	3175933	3176136	+	
1723985	ECK120034939	1724045	forward	3379	ICR	PP	1723945	1724046	+	
467516	ECK120034940	467576	forward	903	ICR	TP	467455	467606	+	
849372	ECK120034941	849432	forward	1653	ICR	PP	849321	849672	+	
2165078	ECK120034942	2165138	forward	4277	ICR	TP	2165054	2165137	+	
4173110	ECK120034943	4173130	reverse	8107	ICR	PP	4173050	4173410	+	
3053936	ECK120034944	3053996	forward	5948	CR	CDS	3053634	3053963	+	
3053721	ECK120034945	3053781	forward	5948	CR	CDS	3053634	3053963	+	
1820266	ECK120034946	1820326	forward	3566	CR	CDS	1819942	1820280	-	
3906450	ECK120035100	3906470	reverse	7615	ICR	PT	3906390	3906571	-	
3814608	ECK120035101	3814668	forward	7443	ICR	PP	3814573	3814698	+	
3815662	ECK120035102	3815722	forward	7445	ICR	TP	3815563	3815782	+	
1928769	ECK120035103	1928789	reverse	3794	CR	CDS	1928481	1928771	-	
1120712	ECK120035104	1120732	reverse	2151	ICR	PT	1120711	1120783	-	
606894	ECK120035105	606954	forward	1187	ICR	PP	606607	606956	+	
711142	ECK120035106	711162	reverse	1393	ICR	PT	711122	711260	-	
1821456	ECK120035107	1821516	forward	3569	ICR	TP	1821310	1821538	+	
1790091	ECK120035108	1790111	reverse	3503	ICR	PT	1790045	1790290	-	
3657047	ECK120035109	3657107	forward	7153	ICR	TP	3656917	3657254	+	
3657103	ECK120035110	3657163	forward	7153	ICR	TP	3656917	3657254	+	
3657108	ECK120035111	3657168	forward	7153	ICR	TP	3656917	3657254	+	
882732	ECK120035112	882792	forward	1711	ICR	PP	882612	882895	+	
3175966	ECK120035113	3176026	forward	6189	ICR	PP	3175933	3176136	+	
3175974	ECK120035114	3176034	forward	6189	ICR	PP	3175933	3176136	+	
3176024	ECK120035115	3176084	forward	6189	ICR	PP	3175933	3176136	+	
2543795	ECK120035116	2543815	reverse	4980	CR	CDS	2543795	2544691	+	
2543695	ECK120035117	2543755	forward	4979	ICR	PP	2543632	2543794	+	
2543703	ECK120035118	2543763	forward	4979	ICR	PP	2543632	2543794	+	
2151275	ECK120035119	2151335	forward	4253	ICR	PP	2151153	2151332	+	
3192867	ECK120035120	3192887	reverse	6222	CR	ncRNA	3192745	3192887	-	
3192867	ECK120035120	3192887	reverse	6225	ICR	TT	3192848	3193120	-	
3193242	ECK120035121	3193262	reverse	6226	CR	ncRNA	3193121	3193262	-	
3193242	ECK120035121	3193262	reverse	6229	ICR	TT	3193223	3193341	-	
3054813	ECK120035122	3054873	forward	5953	ICR	RBS	3054812	3054870	+	
2151610	ECK120035123	2151670	forward	4257	ICR	PP	2151433	2151667	+	
1092004	ECK120035124	1092064	forward	2083	ICR	PP	1091513	1092098	+	
2241850	ECK120035125	2241870	reverse	4419	ICR	PP	2241675	2241931	+	
3662654	ECK120035126	3662674	reverse	7159	ICR	PP	3662642	3662886	+	
3662784	ECK120035127	3662804	reverse	7159	ICR	PP	3662642	3662886	+	
2795087	ECK120035128	2795107	reverse	5455	ICR	PP	2795051	2795232	+	
2812818	ECK120035129	2812838	reverse	5495	ICR	PP	2812756	2812823	+	
2087737	ECK120035130	2087757	reverse	4140	CR	CDS	2087486	2087737	-	
812656	ECK120048891	812716	forward	1583	ICR	TP	812171	812748	+	
2166353	ECK120048892	2166373	reverse	4285	ICR	PP	2166331	2166735	+	
2306643	ECK120048893	2306663	reverse	4537	ICR	RBS	2306638	2306712	-	
3819351	ECK120048894	3819411	forward	7451	ICR	PP	3819194	3819450	+	
3820040	ECK120048895	3820100	forward	7452	CR	CDS	3819451	3820074	+	
3992455	ECK120048896	3992515	forward	7777	ICR	PP	3992083	3992544	+	
3656005	ECK120049201	3656065	forward	7151	ICR	TP	3655591	3656388	+	
3655763	ECK120049202	3655823	forward	7151	ICR	TP	3655591	3656388	+	
246595	ECK120049203	246615	reverse	455	ICR	PP	246503	246711	+	
1359048	ECK120049204	1359068	reverse	2651	ICR	PP	1358933	1359143	+	
1234068	ECK120049205	1234128	forward	2409	ICR	PP	1233941	1234160	+	
4390699	ECK120049216	4390759	forward	8505	ICR	TP	4390682	4390914	+	
4392095	ECK120049217	4392115	reverse	8510	CR	CDS	4392089	4393636	+	
1398288	ECK120049218	1398308	reverse	2732	CR	CDS	1398271	1399797	-	
4002777	ECK120049219	4002837	forward	7801	ICR	PP	4002721	4002884	+	
4484142	ECK120049220	4484162	reverse	8691	ICR	PP	4483975	4484240	+	
4484115	ECK120049221	4484135	reverse	8691	ICR	PP	4483975	4484240	+	
250820	ECK120051380	250880	forward	462	CR	CDS	250072	250827	+	
1507185	ECK120051381	1507245	forward	2945	ICR	PP	1507089	1507309	+	
1886065	ECK120051391	1886085	reverse	3701	ICR	PT	1886016	1886084	-	
638003	ECK120051394	638023	reverse	1241	ICR	PP	637797	638167	+	
637856	ECK120051395	637916	forward	1241	ICR	PP	637797	638167	+	
1702476	ECK120051396	1702536	forward	3329	ICR	PP	1702333	1702574	+	
3306088	ECK120051397	3306108	reverse	6448	CR	CDS	3306062	3306946	-	
3166655	ECK120051399	3166675	reverse	6165	ICR	PT	3166567	3166770	-	
4484104	ECK125095183	4484124	reverse	8691	ICR	PP	4483975	4484240	+	
117685	ECK125095184	117705	reverse	213	ICR	PT	117550	117751	-	
3520930	ECK125095185	3520950	reverse	6918	CR	CDS	3520893	3523445	+	
3656025	ECK125095186	3656085	forward	7151	ICR	TP	3655591	3656388	+	
1622652	ECK125095187	1622712	forward	3147	ICR	PP	1622522	1622796	+	
635889	ECK125095188	635909	reverse	1237	ICR	PT	635793	635938	-	
3799139	ECK125095189	3799159	reverse	7408	CR	CDS	3799006	3800022	-	
3382472	ECK125095190	3382492	reverse	6599	ICR	PP	3382291	3382724	+	
3242845	ECK125095191	3242865	reverse	6311	ICR	PP	3242764	3243125	+	
3243005	ECK125095192	3243065	forward	6311	ICR	PP	3242764	3243125	+	
651242	ECK125095193	651262	reverse	1267	ICR	PP	651080	651457	+	
651147	ECK125095194	651207	forward	1267	ICR	PP	651080	651457	+	
651335	ECK125095195	651395	forward	1267	ICR	PP	651080	651457	+	
707399	ECK125095196	707459	forward	1381	ICR	TP	706981	707556	+	
1545209	ECK125095197	1545229	reverse	3019	ICR	PP	1545194	1545424	+	
4603715	ECK125095198	4603775	forward	8913	ICR	PP	4603687	4603826	+	
1732321	ECK125095200	1732381	forward	3391	ICR	PP	1732126	1732458	+	
4472067	ECK125095201	4472087	reverse	8670	CR	CDS	4471363	4472076	-	
1449502	ECK125095202	1449522	reverse	2841	ICR	PT	1449374	1449620	-	
3965763	ECK125095203	3965823	forward	7725	ICR	TP	3965700	3965938	+	
1863728	ECK125095204	1863748	reverse	3651	ICR	PT	1863661	1863749	-	
374550	ECK125095205	374610	forward	723	ICR	TP	374106	374682	+	
229038	ECK125095206	229098	forward	411	ICR	TP	229005	229166	+	
2870903	ECK125095207	2870923	reverse	5619	ICR	PT	2870843	2871035	-	
1732166	ECK125095208	1732186	reverse	3391	ICR	PP	1732126	1732458	+	
2696640	ECK125095209	2696660	reverse	5253	ICR	PP	2696573	2696780	+	
4554539	ECK125095431	4554599	forward	8831	ICR	PP	4554344	4555015	+	
1986005	ECK125095432	1986025	reverse	3907	ICR	PP	1985984	1986245	+	
312489	ECK125095433	312509	reverse	615	ICR	PT	312467	312939	-	
1905797	ECK125095434	1905817	reverse	3741	ICR	PT	1905616	1906284	-	
4476347	ECK125095435	4476407	forward	8679	ICR	PP	4476335	4476495	+	
2689342	ECK125095436	2689362	reverse	5244	CR	ncRNA	2689179	2689362	-	
334903	ECK125095437	334963	forward	658	CR	CDS	334504	335109	+	
45532	ECK125095438	45592	forward	88	CR	CDS	45463	45750	+	
257764	ECK125095439	257824	forward	480	CR	CDS	256527	257771	+	
3611402	ECK125095440	3611462	forward	7076	CR	CDS	3610992	3611579	+	
3851808	ECK125095441	3851868	forward	7509	ICR	TP	3851666	3851944	+	
3670099	ECK125095442	3670159	forward	7171	ICR	PP	3669918	3670436	+	
3013954	ECK125095443	3014014	forward	5883	ICR	TP	3013761	3014081	+	
2278584	ECK125095444	2278644	forward	4481	ICR	PP	2278506	2278653	+	
493981	ECK125095445	494041	forward	954	CR	CDS	493629	494234	+	
19850	ECK125095446	1976601	reverse	42	CR	CDS	19811	20314	-	
4282938	ECK125095447	4282958	reverse	8302	CR	CDS	4282922	4283236	-	
4092388	ECK125095448	4092408	reverse	7965	ICR	PT	4092296	4092745	-	
3166564	ECK125095449	3166584	reverse	6164	CR	CDS	3166270	3166566	-	
2998227	ECK125095450	2998287	forward	5859	ICR	PP	2997914	2998366	+	
2585512	ECK125095451	2585572	forward	5063	ICR	TP	2585454	2585616	+	
3326866	ECK125095452	3326886	reverse	6487	ICR	PP	3326738	3326984	+	
1986646	ECK125095453	1986706	forward	3909	ICR	TP	1986570	1986739	+	
2023317	ECK125108717	2023337	reverse	4004	CR	ncRNA	2023251	2023337	-	
1407093	ECK125108718	1407153	forward	2747	ICR	TP	1407058	1407152	+	
1620918	ECK125108719	1620938	reverse	3142	CR	ncRNA	1620841	1620938	-	
1620552	ECK125108720	1620612	forward	3139	ICR	TP	1620544	1620669	+	
3708584	ECK125108721	3708604	reverse	7227	ICR	PT	3708499	3708821	-	
3759300	ECK125108939	3759320	reverse	7329	ICR	RBS	3759273	3759369	-	
1846704	ECK125108940	1846724	reverse	3619	ICR	PP	1846701	1846860	+	
1846033	ECK125108941	1846053	reverse	3617	ICR	PT	1846033	1846148	-	
3834185	ECK125108942	3834245	forward	7471	ICR	PP	3833953	3834244	+	
1840192	ECK125109029	1840212	reverse	3609	ICR	PP	1840160	1840394	+	
4325027	ECK125109030	4325087	forward	8383	ICR	PP	4324758	4325157	+	
4325042	ECK125109031	4325102	forward	8383	ICR	PP	4324758	4325157	+	
4156397	ECK125109032	4156417	reverse	8078	CR	ncRNA	4156308	4156417	-	
265362	ECK125109033	265382	reverse	508	CR	CDS	265334	265777	-	
265431	ECK125109034	265451	reverse	508	CR	CDS	265334	265777	-	
174882	ECK125109035	174902	reverse	304	CR	CDS	173602	174882	-	
174921	ECK125109036	174941	reverse	305	ICR	PP	174883	175106	+	
3204386	ECK125109141	3204446	forward	6247	ICR	PP	3204279	3204484	+	
3204382	ECK125109142	3204402	reverse	6247	ICR	PP	3204279	3204484	+	
2763856	ECK125109143	2763916	forward	5393	ICR	PP	2763799	2763939	+	
2764822	ECK125109144	2764882	forward	5394	CR	CDS	2763940	2765013	+	
1214915	ECK125109145	1214975	forward	2359	ICR	PP	1214699	1215011	+	
2882321	ECK125109146	2882341	reverse	5643	ICR	PT	2882161	2882574	-	
